timestamp,latitude,longitude,speed,fuel_level,engine_temp,accelerometer_x,accelerometer_y,accelerometer_z,head_position_X,head_position_Y,eye_closed_duration,driver_state,vehicle_health,vehicle_type
2024-01-01 08:33:05,37.77,-122.42,12.53,48.47,89.08,-0.49,0.02,0.42,Right,Down,2.8,drowsy,normal,truck
2024-01-01 08:33:10,37.78,-122.42,7.31,78.87,98.69,-0.16,-0.44,-0.01,Straight,Neutral,2.75,drowsy,normal,truck
2024-01-01 08:33:15,37.77,-122.41,37.05,88.79,96.14,-0.23,0.41,-0.4,Right,Down,3.57,drowsy,normal,sedan
2024-01-01 08:33:20,37.76,-122.41,4.8,30.82,79.36,0.36,-0.36,0.45,Left,Down,3.6,drowsy,normal,sedan
2024-01-01 08:33:25,37.78,-122.41,34.34,95.12,73.95,0.24,0.18,-0.25,Right,Neutral,3.41,drowsy,normal,truck
2024-01-01 08:33:30,37.76,-122.41,3.53,52.79,75.84,0.18,0.14,-0.1,Left,Down,3.64,drowsy,normal,truck
2024-01-01 08:33:35,37.77,-122.41,28.38,98.31,73.16,0.17,0.2,-0.14,Right,Down,3.68,drowsy,normal,sedan
2024-01-01 08:33:40,37.76,-122.42,2.84,89.77,80.49,-0.27,0.2,0.13,Right,Neutral,3.72,drowsy,normal,sedan
2024-01-01 08:33:45,37.78,-122.41,8.86,99.59,71.68,0.03,-0.33,-0.33,Left,Up,2.51,drowsy,normal,SUV
2024-01-01 08:33:50,37.76,-122.42,10.0,15.68,72.2,0.1,-0.08,-0.08,Right,Neutral,3.33,drowsy,normal,sedan
2024-01-01 08:33:55,37.78,-122.41,11.07,47.71,71.38,0.16,0.25,-0.19,Right,Neutral,3.86,drowsy,normal,SUV
2024-01-01 08:34:00,37.76,-122.42,16.75,61.37,76.59,0.42,0.34,0.24,Straight,Neutral,2.0,drowsy,normal,SUV
2024-01-01 08:34:05,37.76,-122.41,28.22,93.59,79.23,-0.43,0.24,0.21,Left,Down,2.48,drowsy,normal,SUV
2024-01-01 08:34:10,37.78,-122.43,7.6,30.94,71.17,0.3,-0.16,-0.06,Right,Down,2.78,drowsy,normal,truck
2024-01-01 08:34:15,37.78,-122.4,21.4,10.89,71.13,-0.18,0.06,-0.22,Right,Down,3.62,drowsy,normal,truck
2024-01-01 08:34:20,37.77,-122.4,13.82,34.04,70.21,-0.27,0.32,-0.16,Right,Up,2.81,drowsy,normal,truck
2024-01-01 08:34:25,37.77,-122.42,7.4,31.02,82.84,-0.28,-0.14,-0.06,Right,Down,2.12,drowsy,normal,sedan
2024-01-01 08:34:30,37.77,-122.41,2.41,85.6,78.93,-0.18,-0.34,0.28,Straight,Down,2.6,drowsy,normal,truck
2024-01-01 08:34:35,37.76,-122.43,1.71,91.85,95.94,-0.33,-0.02,0.24,Straight,Down,2.24,drowsy,normal,SUV
2024-01-01 08:34:40,37.77,-122.42,20.1,20.4,70.43,0.48,0.11,0.0,Right,Down,3.61,drowsy,normal,truck
2024-01-01 08:34:45,37.78,-122.42,6.7,63.3,79.31,0.3,0.24,0.15,Straight,Down,3.01,drowsy,normal,truck
2024-01-01 08:34:50,37.76,-122.42,38.03,47.22,76.3,0.47,0.23,0.2,Right,Neutral,2.52,drowsy,normal,sedan
2024-01-01 08:34:55,37.77,-122.41,24.81,84.62,84.33,0.27,0.13,0.13,Left,Down,2.96,drowsy,normal,sedan
2024-01-01 08:35:00,37.77,-122.41,2.76,72.69,80.04,0.14,-0.14,-0.35,Left,Down,2.63,drowsy,normal,sedan
2024-01-01 08:35:05,37.77,-122.43,26.31,27.7,86.93,0.09,0.03,0.26,Right,Neutral,3.87,drowsy,normal,sedan
2024-01-01 08:35:10,37.77,-122.42,35.35,44.04,80.29,-0.47,0.19,-0.18,Straight,Down,3.37,drowsy,normal,truck
2024-01-01 08:35:15,37.76,-122.42,11.92,17.25,72.69,-0.49,-0.02,-0.38,Left,Down,3.82,drowsy,normal,truck
2024-01-01 08:35:20,37.76,-122.4,9.61,28.52,83.31,-0.42,0.38,0.23,Left,Down,2.56,drowsy,normal,sedan
2024-01-01 08:35:25,37.76,-122.4,20.08,20.34,87.49,-0.45,-0.19,-0.0,Left,Down,3.16,drowsy,normal,truck
2024-01-01 08:35:30,37.76,-122.42,38.46,72.23,83.35,-0.15,0.41,0.07,Right,Down,2.98,drowsy,normal,truck
2024-01-01 08:35:35,37.77,-122.42,39.43,86.36,93.74,-0.16,0.04,-0.46,Right,Down,3.2,drowsy,normal,sedan
2024-01-01 08:35:40,37.76,-122.43,18.57,44.87,88.58,0.16,-0.28,-0.39,Left,Down,2.96,drowsy,normal,SUV
2024-01-01 08:35:45,37.76,-122.42,15.83,19.55,88.39,-0.2,0.46,0.04,Right,Down,3.61,drowsy,normal,SUV
2024-01-01 08:35:50,37.77,-122.41,0.88,48.59,80.74,-0.11,-0.36,0.24,Right,Down,2.67,drowsy,normal,truck
2024-01-01 08:35:55,37.77,-122.41,22.94,87.0,80.25,-0.43,0.4,-0.38,Left,Down,3.3,drowsy,normal,truck
2024-01-01 08:36:00,37.77,-122.42,13.6,52.61,96.09,0.28,0.35,-0.32,Left,Neutral,2.18,drowsy,normal,sedan
2024-01-01 08:36:05,37.77,-122.41,11.46,67.18,85.54,0.34,0.2,0.43,Right,Down,3.5,drowsy,normal,SUV
2024-01-01 08:36:10,37.77,-122.41,10.36,27.36,71.58,-0.38,-0.2,0.03,Left,Down,3.45,drowsy,normal,sedan
2024-01-01 08:36:15,37.76,-122.42,29.11,65.55,97.68,0.09,-0.31,0.17,Right,Down,3.52,drowsy,normal,truck
2024-01-01 08:36:20,37.77,-122.41,29.12,40.1,94.39,0.27,-0.11,0.01,Right,Down,2.51,drowsy,normal,SUV
2024-01-01 08:36:25,37.78,-122.43,20.09,16.27,79.84,-0.46,-0.03,-0.16,Right,Up,3.47,drowsy,normal,sedan
2024-01-01 08:36:30,37.77,-122.41,26.91,53.65,80.12,-0.22,-0.04,-0.02,Right,Down,2.36,drowsy,normal,truck
2024-01-01 08:36:35,37.77,-122.4,20.2,20.28,93.06,0.08,-0.38,-0.46,Straight,Down,2.12,drowsy,normal,truck
2024-01-01 08:36:40,37.76,-122.43,10.04,49.41,73.02,0.12,0.36,-0.15,Right,Down,2.79,drowsy,normal,SUV
2024-01-01 08:36:45,37.77,-122.4,30.66,30.82,98.99,0.37,0.1,0.2,Left,Down,3.94,drowsy,normal,sedan
2024-01-01 08:36:50,37.77,-122.42,6.79,78.2,72.87,-0.39,-0.33,0.05,Straight,Up,2.84,drowsy,normal,truck
2024-01-01 08:36:55,37.77,-122.42,20.59,56.38,72.99,0.46,-0.12,0.1,Straight,Down,2.03,drowsy,normal,truck
2024-01-01 08:37:00,37.78,-122.41,30.65,21.35,82.19,0.15,0.4,0.12,Straight,Down,3.76,drowsy,normal,truck
2024-01-01 08:37:05,37.76,-122.4,12.04,78.44,75.52,-0.03,-0.27,0.12,Straight,Down,3.51,drowsy,normal,sedan
2024-01-01 08:37:10,37.77,-122.43,5.21,98.62,76.11,-0.07,0.07,-0.48,Straight,Down,3.54,drowsy,normal,SUV
2024-01-01 08:37:15,37.78,-122.4,36.53,17.8,81.64,-0.37,0.44,0.25,Right,Down,3.66,drowsy,normal,SUV
2024-01-01 08:37:20,37.77,-122.4,8.61,34.8,88.82,0.5,-0.47,-0.26,Left,Down,3.85,drowsy,normal,SUV
2024-01-01 08:37:25,37.76,-122.42,25.71,95.91,91.53,-0.12,0.3,-0.07,Right,Neutral,3.95,drowsy,normal,sedan
2024-01-01 08:37:30,37.78,-122.42,23.72,39.36,84.68,-0.26,-0.21,0.42,Left,Neutral,2.27,drowsy,normal,SUV
2024-01-01 08:37:35,37.77,-122.41,2.3,20.64,87.5,-0.35,0.1,0.16,Left,Down,3.77,drowsy,normal,sedan
2024-01-01 08:37:40,37.77,-122.41,31.9,10.66,85.24,-0.19,0.01,0.36,Left,Down,3.5,drowsy,normal,sedan
2024-01-01 08:37:45,37.77,-122.41,15.44,49.92,99.0,-0.42,0.36,-0.02,Straight,Down,3.39,drowsy,normal,truck
2024-01-01 08:37:50,37.77,-122.4,6.34,28.36,71.87,-0.19,-0.1,0.0,Right,Down,3.65,drowsy,normal,sedan
2024-01-01 08:37:55,37.77,-122.42,18.87,56.19,76.82,-0.17,0.44,-0.16,Right,Down,2.33,drowsy,normal,sedan
2024-01-01 08:38:00,37.76,-122.4,14.08,51.43,91.17,-0.38,0.46,0.14,Right,Up,3.04,drowsy,normal,truck
2024-01-01 08:38:05,37.76,-122.43,37.43,26.99,83.71,0.06,-0.39,0.11,Left,Down,2.58,drowsy,normal,SUV
2024-01-01 08:38:10,37.78,-122.42,35.76,55.87,80.07,0.43,0.46,0.01,Left,Neutral,3.23,drowsy,normal,SUV
2024-01-01 08:38:15,37.78,-122.43,38.09,62.18,94.71,0.09,0.32,-0.11,Left,Down,3.42,drowsy,normal,truck
2024-01-01 08:38:20,37.77,-122.43,34.79,16.69,84.17,-0.11,-0.24,-0.15,Right,Down,3.43,drowsy,normal,SUV
2024-01-01 08:38:25,37.78,-122.41,38.43,61.32,86.13,-0.24,-0.05,0.19,Right,Down,2.03,drowsy,normal,truck
2024-01-01 08:38:30,37.77,-122.41,2.23,58.0,73.88,0.35,-0.44,-0.23,Straight,Neutral,2.12,drowsy,normal,SUV
2024-01-01 08:38:35,37.76,-122.41,30.89,22.0,75.11,-0.15,-0.07,0.28,Left,Down,2.77,drowsy,normal,truck
2024-01-01 08:38:40,37.77,-122.42,7.5,82.9,92.52,-0.36,-0.31,-0.32,Left,Down,2.47,drowsy,normal,SUV
2024-01-01 08:38:45,37.76,-122.41,22.77,68.89,96.04,0.22,-0.13,-0.41,Left,Down,3.17,drowsy,normal,SUV
2024-01-01 08:38:50,37.78,-122.42,22.01,97.01,85.42,0.34,-0.18,0.39,Straight,Neutral,3.38,drowsy,normal,sedan
2024-01-01 08:38:55,37.77,-122.43,1.97,30.73,81.59,-0.18,-0.01,-0.18,Straight,Down,2.71,drowsy,normal,sedan
2024-01-01 08:39:00,37.78,-122.42,25.64,50.02,93.59,-0.5,0.35,-0.12,Left,Up,2.81,drowsy,normal,truck
2024-01-01 08:39:05,37.77,-122.4,33.66,35.04,70.91,-0.04,-0.28,-0.37,Right,Up,3.69,drowsy,normal,truck
2024-01-01 08:39:10,37.76,-122.42,5.03,65.82,78.69,-0.29,-0.09,0.2,Left,Down,2.48,drowsy,normal,truck
2024-01-01 08:39:15,37.77,-122.4,17.78,95.92,79.1,-0.14,-0.23,-0.07,Straight,Down,3.43,drowsy,normal,sedan
2024-01-01 08:39:20,37.76,-122.41,2.44,26.46,91.05,-0.09,-0.17,0.19,Right,Down,2.02,drowsy,normal,SUV
2024-01-01 08:39:25,37.78,-122.42,27.72,50.17,99.62,0.16,0.11,0.42,Straight,Down,2.45,drowsy,normal,SUV
2024-01-01 08:39:30,37.77,-122.42,20.73,52.7,91.67,0.05,0.21,-0.06,Straight,Down,2.35,drowsy,normal,SUV
2024-01-01 08:39:35,37.77,-122.4,2.11,21.22,83.39,-0.2,-0.04,-0.34,Left,Down,3.11,drowsy,normal,SUV
2024-01-01 08:39:40,37.77,-122.4,25.76,66.56,95.03,0.15,-0.04,0.03,Straight,Down,3.15,drowsy,normal,sedan
2024-01-01 08:39:45,37.76,-122.42,10.6,36.34,82.96,-0.28,-0.4,0.09,Left,Down,4.0,drowsy,normal,truck
2024-01-01 08:39:50,37.77,-122.42,5.16,91.96,92.27,-0.18,0.12,-0.28,Left,Down,3.29,drowsy,normal,SUV
2024-01-01 08:39:55,37.76,-122.42,33.4,83.9,91.31,0.24,-0.22,0.14,Left,Down,2.23,drowsy,normal,SUV
2024-01-01 08:40:00,37.77,-122.42,39.93,93.76,72.25,-0.09,-0.15,-0.48,Straight,Down,2.45,drowsy,normal,SUV
2024-01-01 08:40:05,37.78,-122.41,30.72,58.53,92.55,-0.29,-0.4,-0.44,Left,Down,3.18,drowsy,normal,sedan
2024-01-01 08:40:10,37.78,-122.42,25.64,80.58,79.35,-0.43,0.47,-0.14,Left,Down,3.05,drowsy,normal,sedan
2024-01-01 08:40:15,37.77,-122.41,12.63,74.38,73.76,-0.46,0.1,0.37,Right,Down,3.31,drowsy,normal,truck
2024-01-01 08:40:20,37.77,-122.43,20.04,70.37,87.18,0.44,-0.15,-0.05,Right,Down,2.27,drowsy,normal,truck
2024-01-01 08:40:25,37.77,-122.41,24.23,12.25,88.96,0.08,0.18,0.25,Right,Down,3.05,drowsy,normal,truck
2024-01-01 08:40:30,37.76,-122.42,33.61,95.3,70.52,0.07,0.32,-0.17,Left,Down,2.1,drowsy,normal,SUV
2024-01-01 08:40:35,37.77,-122.43,33.54,76.17,91.47,0.39,0.19,-0.22,Right,Down,3.37,drowsy,normal,sedan
2024-01-01 08:40:40,37.78,-122.41,7.36,16.97,73.17,0.08,0.12,0.28,Right,Down,3.63,drowsy,normal,truck
2024-01-01 08:40:45,37.76,-122.41,0.77,86.58,82.96,0.45,-0.29,0.29,Right,Neutral,2.07,drowsy,normal,SUV
2024-01-01 08:40:50,37.77,-122.43,36.85,53.52,99.28,-0.29,0.25,-0.25,Right,Down,2.44,drowsy,normal,sedan
2024-01-01 08:40:55,37.77,-122.41,37.12,54.41,74.96,0.48,0.41,-0.44,Right,Down,2.0,drowsy,normal,sedan
2024-01-01 08:41:00,37.77,-122.4,8.22,27.7,88.41,0.05,0.18,-0.31,Left,Down,2.45,drowsy,normal,sedan
2024-01-01 08:41:05,37.76,-122.41,4.19,40.21,82.69,-0.36,-0.37,0.14,Straight,Up,3.59,drowsy,normal,sedan
2024-01-01 08:41:10,37.76,-122.4,4.98,83.93,80.98,-0.28,-0.45,-0.48,Straight,Neutral,2.46,drowsy,normal,truck
2024-01-01 08:41:15,37.77,-122.41,39.66,22.65,74.91,0.17,0.48,0.49,Right,Neutral,3.38,drowsy,normal,sedan
2024-01-01 08:41:20,37.78,-122.43,32.68,80.26,83.45,-0.28,-0.42,0.07,Straight,Down,2.98,drowsy,normal,SUV
2024-01-01 08:41:25,37.78,-122.4,10.11,31.54,72.02,0.41,0.13,0.22,Left,Down,2.54,drowsy,normal,SUV
2024-01-01 08:41:30,37.76,-122.42,3.82,66.41,96.94,0.48,0.37,-0.33,Straight,Down,3.87,drowsy,normal,SUV
2024-01-01 08:41:35,37.78,-122.42,8.46,10.63,77.96,0.47,0.42,0.0,Right,Neutral,3.33,drowsy,normal,SUV
2024-01-01 08:41:40,37.78,-122.4,20.87,24.74,76.4,-0.3,-0.24,-0.41,Left,Down,3.56,drowsy,normal,truck
2024-01-01 08:41:45,37.77,-122.41,32.83,91.55,78.44,-0.44,-0.38,0.08,Right,Down,2.14,drowsy,normal,sedan
2024-01-01 08:41:50,37.78,-122.42,94.43,73.77,92.59,-2.23,0.49,-1.2,Straight,Down,1.0,distracted,normal,sedan
2024-01-01 08:41:55,37.78,-122.42,115.46,45.13,82.33,0.78,-0.5,-2.13,Straight,Up,1.1,distracted,normal,SUV
2024-01-01 08:42:00,37.78,-122.42,86.91,29.04,88.66,2.75,-1.85,1.3,Right,Neutral,1.38,distracted,normal,sedan
2024-01-01 08:42:05,37.76,-122.41,97.41,95.09,85.75,1.5,1.48,-2.13,Right,Up,0.7,distracted,normal,truck
2024-01-01 08:42:10,37.78,-122.42,97.61,26.01,72.08,0.59,1.43,-2.82,Left,Up,1.08,distracted,normal,SUV
2024-01-01 08:42:15,37.77,-122.43,119.83,92.06,84.41,0.4,2.5,1.8,Left,Down,0.99,distracted,normal,SUV
2024-01-01 08:42:20,37.77,-122.42,88.71,27.31,77.51,-0.22,-0.08,2.61,Right,Down,1.33,distracted,normal,sedan
2024-01-01 08:42:25,37.77,-122.43,97.87,93.69,93.34,-2.01,-0.56,2.56,Right,Neutral,0.72,distracted,normal,SUV
2024-01-01 08:42:30,37.77,-122.43,94.35,98.61,88.93,-0.42,-1.16,2.77,Right,Up,1.21,distracted,normal,truck
2024-01-01 08:42:35,37.77,-122.4,115.7,10.44,72.36,-1.51,2.93,-0.66,Right,Down,0.83,distracted,normal,SUV
2024-01-01 08:42:40,37.76,-122.42,89.37,35.32,70.59,2.79,-0.95,-0.97,Straight,Down,1.38,distracted,normal,sedan
2024-01-01 08:42:45,37.78,-122.43,109.68,24.37,70.95,0.8,2.39,0.74,Straight,Up,0.62,distracted,normal,truck
2024-01-01 08:42:50,37.78,-122.43,106.89,56.82,90.68,-1.71,1.88,-1.7,Left,Down,0.84,distracted,normal,SUV
2024-01-01 08:42:55,37.76,-122.4,86.0,26.46,86.13,0.87,-2.9,2.76,Straight,Up,1.08,distracted,normal,sedan
2024-01-01 08:43:00,37.76,-122.41,103.97,93.9,80.25,2.42,1.28,1.91,Right,Up,1.45,distracted,normal,sedan
2024-01-01 08:43:05,37.78,-122.42,105.93,39.11,75.17,0.68,-2.06,2.77,Left,Up,1.37,distracted,normal,sedan
2024-01-01 08:43:10,37.77,-122.42,104.89,82.33,98.03,1.41,2.2,0.13,Right,Down,0.71,distracted,normal,sedan
2024-01-01 08:43:15,37.77,-122.42,83.97,10.06,72.72,2.25,-2.23,1.32,Straight,Down,0.76,distracted,normal,SUV
2024-01-01 08:43:20,37.77,-122.41,90.97,31.03,79.6,1.81,-0.69,-0.49,Straight,Up,1.26,distracted,normal,sedan
2024-01-01 08:43:25,37.77,-122.43,84.23,50.79,85.18,2.62,0.08,2.7,Left,Neutral,1.31,distracted,normal,SUV
2024-01-01 08:43:30,37.78,-122.42,93.54,52.47,71.66,0.53,2.61,1.36,Right,Down,1.05,distracted,normal,sedan
2024-01-01 08:43:35,37.77,-122.41,89.55,60.17,98.48,-1.99,-0.24,-1.16,Straight,Neutral,0.81,distracted,normal,truck
2024-01-01 08:43:40,37.77,-122.41,106.89,42.09,79.86,-1.89,-0.01,-1.34,Right,Up,0.78,distracted,normal,SUV
2024-01-01 08:43:45,37.77,-122.42,93.55,54.04,86.91,1.45,-2.69,2.12,Straight,Down,0.7,distracted,normal,sedan
2024-01-01 08:43:50,37.77,-122.41,91.27,38.73,78.03,-1.59,-2.26,-2.26,Left,Down,1.02,distracted,normal,sedan
2024-01-01 08:43:55,37.77,-122.43,108.1,21.45,89.77,-1.41,1.03,-2.69,Straight,Up,1.49,distracted,normal,SUV
2024-01-01 08:44:00,37.78,-122.41,92.0,80.81,74.54,-0.74,1.54,0.24,Straight,Up,0.78,distracted,normal,truck
2024-01-01 08:44:05,37.76,-122.42,113.98,93.99,85.99,2.89,1.44,-2.29,Right,Up,0.97,distracted,normal,sedan
2024-01-01 08:44:10,37.76,-122.42,103.19,99.42,86.21,-2.62,-1.88,-2.81,Right,Down,0.55,distracted,normal,sedan
2024-01-01 08:44:15,37.76,-122.4,109.2,23.93,96.66,-0.3,-1.77,0.4,Right,Neutral,0.56,distracted,normal,truck
2024-01-01 08:44:20,37.77,-122.42,100.48,43.25,85.81,-1.98,-1.81,-1.09,Left,Up,1.06,distracted,normal,sedan
2024-01-01 08:44:25,37.76,-122.4,80.63,11.98,80.8,-1.46,-2.44,-2.39,Straight,Down,0.59,distracted,normal,SUV
2024-01-01 08:44:30,37.76,-122.41,113.69,22.71,76.28,1.22,-0.58,2.52,Right,Up,0.57,distracted,normal,truck
2024-01-01 08:44:35,37.78,-122.42,111.56,40.35,90.45,1.16,-1.54,2.59,Straight,Up,1.39,distracted,normal,truck
2024-01-01 08:44:40,37.77,-122.41,111.94,11.38,91.22,-0.8,-2.37,0.77,Straight,Down,0.69,distracted,normal,SUV
2024-01-01 08:44:45,37.78,-122.42,102.16,62.07,75.23,2.06,0.87,0.9,Right,Down,0.88,distracted,normal,SUV
2024-01-01 08:44:50,37.78,-122.43,100.01,58.97,82.45,-1.87,-2.94,-2.45,Left,Down,0.67,distracted,normal,truck
2024-01-01 08:44:55,37.77,-122.42,81.49,20.4,97.53,2.94,2.3,-0.16,Left,Up,1.17,distracted,normal,sedan
2024-01-01 08:45:00,37.77,-122.4,83.9,14.58,79.09,-0.9,2.57,-2.61,Left,Down,1.14,distracted,normal,truck
2024-01-01 08:45:05,37.77,-122.42,113.98,42.81,86.24,0.05,-2.63,-0.7,Left,Up,1.3,distracted,normal,sedan
2024-01-01 08:45:10,37.76,-122.41,85.71,17.66,81.68,-1.08,2.21,2.29,Left,Up,1.45,distracted,normal,SUV
2024-01-01 08:45:15,37.77,-122.42,99.41,80.46,93.34,-0.34,-0.74,-0.8,Left,Down,0.88,distracted,normal,sedan
2024-01-01 08:45:20,37.77,-122.41,91.1,70.37,98.0,0.46,0.89,-2.82,Right,Down,1.22,distracted,normal,SUV
2024-01-01 08:45:25,37.77,-122.42,106.75,17.33,79.46,2.23,-1.58,2.87,Left,Up,1.18,distracted,normal,truck
2024-01-01 08:45:30,37.77,-122.43,87.6,21.31,83.82,-1.52,0.87,0.91,Right,Neutral,0.79,distracted,normal,SUV
2024-01-01 08:45:35,37.76,-122.42,90.73,98.2,99.98,-2.94,-2.11,1.66,Left,Neutral,0.68,distracted,normal,SUV
2024-01-01 08:45:40,37.78,-122.4,82.6,38.01,83.97,-0.18,-0.27,0.49,Left,Up,0.74,distracted,normal,sedan
2024-01-01 08:45:45,37.77,-122.41,87.71,69.76,88.19,0.15,1.31,0.49,Right,Up,1.18,distracted,normal,SUV
2024-01-01 08:45:50,37.76,-122.42,89.87,72.12,83.79,0.34,1.46,-1.32,Left,Up,1.13,distracted,normal,sedan
2024-01-01 08:45:55,37.77,-122.41,97.72,72.41,86.84,-0.34,2.51,-0.36,Left,Down,1.35,distracted,normal,truck
2024-01-01 08:46:00,37.77,-122.4,96.55,69.43,78.98,-1.75,-1.77,-1.86,Straight,Neutral,1.25,distracted,normal,truck
2024-01-01 08:46:05,37.78,-122.41,100.2,76.17,99.65,-2.65,-1.43,-0.38,Straight,Down,0.97,distracted,normal,sedan
2024-01-01 08:46:10,37.78,-122.42,109.39,63.17,77.56,-2.55,0.71,1.0,Left,Down,0.99,distracted,normal,truck
2024-01-01 08:46:15,37.78,-122.41,106.27,74.23,75.95,3.0,0.73,-0.41,Left,Down,0.64,distracted,normal,sedan
2024-01-01 08:46:20,37.76,-122.43,116.27,12.96,75.74,-0.57,-2.75,-0.92,Left,Down,1.12,distracted,normal,sedan
2024-01-01 08:46:25,37.78,-122.42,114.08,83.03,80.7,2.68,1.36,-1.68,Left,Down,0.76,distracted,normal,truck
2024-01-01 08:46:30,37.77,-122.41,84.68,77.84,85.85,0.55,-0.11,0.74,Straight,Up,0.63,distracted,normal,SUV
2024-01-01 08:46:35,37.77,-122.4,86.55,44.52,78.31,1.24,-1.57,-0.67,Left,Down,0.57,distracted,normal,sedan
2024-01-01 08:46:40,37.77,-122.43,88.05,57.19,72.4,-2.94,-2.49,1.85,Right,Down,0.97,distracted,normal,SUV
2024-01-01 08:46:45,37.78,-122.41,113.82,14.71,93.97,-1.6,2.07,1.36,Right,Up,1.01,distracted,normal,SUV
2024-01-01 08:46:50,37.76,-122.42,82.67,81.33,99.96,2.01,-0.81,2.05,Left,Down,0.52,distracted,normal,sedan
2024-01-01 08:46:55,37.78,-122.43,114.72,16.79,84.99,1.29,0.74,2.82,Left,Neutral,0.56,distracted,normal,sedan
2024-01-01 08:47:00,37.77,-122.4,100.11,72.67,74.33,-1.0,0.13,0.51,Straight,Down,0.94,distracted,normal,SUV
2024-01-01 08:47:05,37.77,-122.42,91.33,14.76,96.44,0.65,-0.58,1.06,Straight,Down,1.09,distracted,normal,SUV
2024-01-01 08:47:10,37.76,-122.41,102.48,40.7,70.18,2.29,-2.53,1.24,Right,Up,0.58,distracted,normal,truck
2024-01-01 08:47:15,37.77,-122.41,116.5,89.35,96.21,-0.37,-0.96,1.31,Left,Up,1.0,distracted,normal,SUV
2024-01-01 08:47:20,37.77,-122.42,114.18,72.56,92.47,-2.29,-1.49,2.52,Left,Down,0.77,distracted,normal,sedan
2024-01-01 08:47:25,37.77,-122.42,98.99,82.64,77.75,2.4,1.69,-1.83,Straight,Down,1.32,distracted,normal,SUV
2024-01-01 08:47:30,37.76,-122.41,87.99,57.74,81.14,1.35,-2.32,-0.56,Left,Down,1.0,distracted,normal,SUV
2024-01-01 08:47:35,37.78,-122.42,93.83,82.7,92.3,1.91,0.3,2.58,Right,Up,0.94,distracted,normal,sedan
2024-01-01 08:47:40,37.77,-122.41,97.99,33.03,92.69,-0.03,2.37,-1.39,Left,Down,1.29,distracted,normal,truck
2024-01-01 08:47:45,37.78,-122.41,87.92,87.31,83.14,-0.43,0.51,0.13,Straight,Up,0.91,distracted,normal,sedan
2024-01-01 08:47:50,37.77,-122.41,93.87,42.31,92.39,1.54,-1.01,1.47,Straight,Up,1.39,distracted,normal,sedan
2024-01-01 08:47:55,37.77,-122.41,102.85,32.17,88.22,2.25,-2.74,-1.43,Right,Down,1.02,distracted,normal,sedan
2024-01-01 08:48:00,37.76,-122.41,94.91,57.66,80.55,-2.56,1.74,-1.69,Right,Down,1.04,distracted,normal,truck
2024-01-01 08:48:05,37.77,-122.41,112.35,69.57,78.84,1.47,-0.73,-1.18,Left,Down,1.07,distracted,normal,SUV
2024-01-01 08:48:10,37.78,-122.41,83.94,69.53,76.96,1.94,2.14,-0.51,Straight,Neutral,1.21,distracted,normal,SUV
2024-01-01 08:48:15,37.76,-122.42,115.55,79.5,92.37,0.45,1.72,-2.9,Left,Down,0.54,distracted,normal,SUV
2024-01-01 08:48:20,37.77,-122.43,93.78,10.99,74.83,2.66,-2.98,-1.57,Right,Up,1.06,distracted,normal,truck
2024-01-01 08:48:25,37.76,-122.41,109.49,87.57,96.47,1.49,3.0,1.35,Straight,Down,0.93,distracted,normal,SUV
2024-01-01 08:48:30,37.77,-122.42,113.47,96.66,87.17,-1.28,-1.32,-2.04,Straight,Up,1.5,distracted,normal,sedan
2024-01-01 08:48:35,37.78,-122.4,115.25,97.76,79.85,2.22,0.82,-2.01,Left,Up,0.61,distracted,normal,SUV
2024-01-01 08:48:40,37.77,-122.42,85.53,99.04,82.78,0.59,-1.35,-0.6,Right,Down,1.05,distracted,normal,truck
2024-01-01 08:48:45,37.78,-122.41,92.14,46.93,81.95,-0.2,-1.29,2.77,Left,Up,0.82,distracted,normal,truck
2024-01-01 08:48:50,37.77,-122.43,94.61,19.95,86.06,1.91,2.75,1.95,Left,Up,1.29,distracted,normal,truck
2024-01-01 08:48:55,37.76,-122.43,100.35,69.99,71.64,2.61,0.59,1.86,Right,Down,1.04,distracted,normal,SUV
2024-01-01 08:49:00,37.78,-122.41,87.89,31.07,76.41,-0.57,2.59,-2.47,Left,Down,1.18,distracted,normal,truck
2024-01-01 08:49:05,37.78,-122.43,106.82,43.0,78.67,0.55,1.32,1.47,Left,Neutral,1.09,distracted,normal,sedan
2024-01-01 08:49:10,37.78,-122.42,82.87,55.68,76.8,2.45,1.69,-2.88,Left,Down,1.43,distracted,normal,truck
2024-01-01 08:49:15,37.77,-122.4,89.05,67.05,96.18,-1.6,-1.8,1.29,Left,Neutral,1.31,distracted,normal,truck
2024-01-01 08:49:20,37.76,-122.42,104.8,48.48,80.21,-0.39,-1.84,-1.85,Right,Up,1.36,distracted,normal,sedan
2024-01-01 08:49:25,37.78,-122.42,114.18,38.95,70.15,-2.36,2.05,-0.1,Right,Down,1.44,distracted,normal,sedan
2024-01-01 08:49:30,37.77,-122.4,115.85,78.03,94.2,-1.08,-0.47,-1.62,Straight,Up,0.5,distracted,normal,SUV
2024-01-01 08:49:35,37.77,-122.42,90.96,14.71,94.03,2.42,-2.58,-2.65,Right,Down,0.88,distracted,normal,SUV
2024-01-01 08:49:40,37.77,-122.41,96.48,70.51,98.03,-1.74,0.4,0.69,Straight,Neutral,0.55,distracted,normal,truck
