timestamp,latitude,longitude,speed,fuel_level,engine_temp,accelerometer_x,accelerometer_y,accelerometer_z,head_position_X,eye_closed_duration,driver_state,vehicle_health,vehicle_type
2024-01-01 08:35:20,37.778779,-122.42332,44,54.47,130,1.18,0.74,0.17,Right,2.2,drowsy,needs_maintenance,truck
2024-01-01 08:35:25,37.78191,-122.413979,34,32.53,117,-1.14,1.45,-0.85,Left,0.14,awake,needs_maintenance,truck
2024-01-01 08:35:30,37.766546,-122.41317,49,42.11,127,-1.05,-1.64,0.07,Left,2.52,drowsy,needs_maintenance,truck
2024-01-01 08:35:35,37.771181,-122.416644,26,22.08,63,2.94,-1.08,-2.3,Straight,0.32,awake,normal,SUV
2024-01-01 08:35:40,37.775983,-122.41012,30,51.86,90,1.22,0.41,-0.45,Straight,2.14,drowsy,normal,SUV
2024-01-01 08:35:45,37.769187,-122.414261,33,69.71,75,-0.78,2.24,-1.45,Right,1.06,distracted,normal,sedan
2024-01-01 08:35:50,37.768075,-122.425338,117,81.36,81,-2.72,0.43,-2.88,Left,2.55,drowsy,normal,SUV
2024-01-01 08:35:55,37.77757,-122.420587,133,64.46,102,-2.85,-0.55,-0.58,Right,1.17,distracted,normal,truck
2024-01-01 08:36:00,37.769952,-122.42174,24,14.97,72,-2.64,-1.79,-2.94,Right,2.56,drowsy,needs_maintenance,SUV
2024-01-01 08:36:05,37.784151,-122.413242,39,22.76,94,-0.68,-0.05,1.56,Straight,2.44,drowsy,normal,SUV
2024-01-01 08:36:10,37.767259,-122.424739,77,43.58,71,-0.52,0.95,2.85,Straight,0.25,awake,normal,SUV
2024-01-01 08:36:15,37.773232,-122.419087,22,79.15,78,-0.83,0.47,0.17,Right,0.33,awake,normal,sedan
2024-01-01 08:36:20,37.765957,-122.415451,102,22.84,115,-2.95,-1.7,-2.92,Left,0.49,awake,needs_maintenance,truck
2024-01-01 08:36:25,37.783587,-122.419129,62,92.45,119,0.12,2.63,2.7,Left,0.34,awake,needs_maintenance,truck
2024-01-01 08:36:30,37.771756,-122.419946,29,30.78,77,-0.99,-0.95,2.59,Straight,1.83,awake,normal,SUV
2024-01-01 08:36:35,37.781205,-122.416019,76,11.35,114,1.01,2.83,0.6,Right,1.16,distracted,needs_maintenance,truck
2024-01-01 08:36:40,37.767305,-122.426464,135,67.55,65,-1.22,1.04,0.75,Straight,0.61,awake,normal,sedan
2024-01-01 08:36:45,37.772443,-122.413124,110,47.87,78,0.31,0.88,-0.3,Right,2.7,drowsy,normal,SUV
2024-01-01 08:36:50,37.772074,-122.416294,128,51.31,76,-2.05,-1.41,2.65,Straight,2.01,drowsy,normal,SUV
2024-01-01 08:36:55,37.773559,-122.428403,46,19.18,85,2.24,1.15,0.0,Straight,2.37,drowsy,needs_maintenance,SUV
2024-01-01 08:37:00,37.767288,-122.411821,50,24.29,92,-2.9,-2.42,1.31,Left,0.62,awake,normal,SUV
2024-01-01 08:37:05,37.777423,-122.41038,52,21.96,96,2.41,-1.89,-0.36,Right,1.86,distracted,normal,SUV
2024-01-01 08:37:10,37.783056,-122.412288,60,72.43,95,2.15,1.14,-1.71,Left,0.89,awake,normal,SUV
2024-01-01 08:37:15,37.775744,-122.422189,55,15.49,121,-0.89,-2.13,2.69,Right,1.78,distracted,needs_maintenance,truck
2024-01-01 08:37:20,37.78235,-122.426817,123,33.81,98,1.5,1.35,-1.98,Right,1.17,distracted,normal,SUV
2024-01-01 08:37:25,37.779554,-122.422242,89,90.44,100,2.11,-0.31,0.9,Left,1.28,distracted,normal,SUV
2024-01-01 08:37:30,37.768805,-122.429341,7,64.7,102,-2.96,2.37,1.71,Left,0.53,awake,normal,truck
2024-01-01 08:37:35,37.76663,-122.426968,4,54.85,128,-2.26,0.56,-1.86,Right,0.35,awake,needs_maintenance,truck
2024-01-01 08:37:40,37.776297,-122.42321,29,76.97,86,-2.0,-1.66,-2.2,Left,1.38,distracted,normal,SUV
2024-01-01 08:37:45,37.781343,-122.422912,127,66.36,81,2.51,-1.03,0.2,Straight,0.54,awake,normal,SUV
2024-01-01 08:37:50,37.778224,-122.41832,138,42.19,106,-0.84,2.87,-2.99,Left,1.13,distracted,normal,truck
2024-01-01 08:37:55,37.769904,-122.418942,34,38.47,89,0.41,-0.89,1.53,Straight,2.17,drowsy,normal,SUV
2024-01-01 08:38:00,37.765809,-122.428791,91,42.65,62,-0.49,-1.98,-0.64,Straight,0.51,awake,normal,SUV
2024-01-01 08:38:05,37.775428,-122.416638,91,82.25,102,-1.12,2.95,1.73,Left,1.65,distracted,normal,truck
2024-01-01 08:38:10,37.780779,-122.419431,72,97.29,74,-1.02,0.58,1.5,Straight,1.26,awake,normal,sedan
2024-01-01 08:38:15,37.772942,-122.415551,48,76.84,80,2.21,0.22,-0.64,Straight,1.74,awake,normal,SUV
2024-01-01 08:38:20,37.772922,-122.41382,69,41.33,80,2.02,2.31,0.81,Straight,2.64,drowsy,normal,SUV
2024-01-01 08:38:25,37.766754,-122.42103,48,27.53,84,-0.56,1.38,-2.45,Right,0.26,awake,normal,SUV
2024-01-01 08:38:30,37.77146,-122.427171,26,10.3,129,1.22,-2.59,1.92,Straight,1.1,awake,needs_maintenance,truck
2024-01-01 08:38:35,37.766253,-122.413563,51,17.8,115,-2.39,2.69,-1.06,Left,2.86,drowsy,needs_maintenance,truck
2024-01-01 08:38:40,37.782483,-122.427855,39,85.91,89,1.42,-2.55,-2.03,Straight,1.94,awake,normal,SUV
2024-01-01 08:38:45,37.768624,-122.417944,31,46.44,83,1.73,1.56,-0.67,Left,2.95,drowsy,normal,SUV
2024-01-01 08:38:50,37.779773,-122.425302,135,34.69,110,-1.72,-2.51,1.34,Right,2.89,drowsy,normal,truck
2024-01-01 08:38:55,37.774794,-122.428555,107,85.14,107,1.56,-0.41,2.79,Straight,0.86,awake,normal,truck
2024-01-01 08:39:00,37.768247,-122.419944,74,16.97,114,-2.09,-0.53,-2.14,Left,0.8,awake,needs_maintenance,truck
2024-01-01 08:39:05,37.765475,-122.413947,98,10.29,68,0.99,2.41,1.11,Right,0.68,awake,needs_maintenance,SUV
2024-01-01 08:39:10,37.778376,-122.426242,3,81.04,79,1.07,0.36,2.83,Straight,1.18,awake,normal,sedan
2024-01-01 08:39:15,37.779891,-122.428606,85,90.82,115,0.86,-1.13,1.85,Straight,1.46,awake,needs_maintenance,truck
2024-01-01 08:39:20,37.769609,-122.416883,44,87.22,74,0.34,0.75,2.38,Left,2.02,drowsy,normal,sedan
2024-01-01 08:39:25,37.779833,-122.420015,94,39.03,127,-0.98,-0.24,-0.71,Right,2.92,drowsy,needs_maintenance,truck
2024-01-01 08:39:30,37.770389,-122.427198,132,77.7,125,-0.4,2.7,1.49,Right,2.28,drowsy,needs_maintenance,truck
2024-01-01 08:39:35,37.771857,-122.411498,58,15.84,84,-2.14,-0.18,1.36,Straight,1.62,awake,needs_maintenance,SUV
2024-01-01 08:39:40,37.779693,-122.415112,58,75.88,130,2.39,-0.08,-0.41,Right,2.49,drowsy,needs_maintenance,truck
2024-01-01 08:39:45,37.774933,-122.422927,33,88.78,114,-0.88,1.79,0.76,Left,2.79,drowsy,needs_maintenance,truck
2024-01-01 08:39:50,37.769295,-122.412924,117,18.92,62,-2.33,2.51,-2.97,Left,0.52,awake,needs_maintenance,SUV
2024-01-01 08:39:55,37.78098,-122.42565,91,11.43,104,-2.41,0.41,-2.8,Right,2.45,drowsy,needs_maintenance,truck
2024-01-01 08:40:00,37.77334,-122.424541,5,95.31,92,-2.1,1.38,-2.17,Straight,1.18,awake,normal,SUV
2024-01-01 08:40:05,37.776251,-122.414741,39,69.09,123,-0.43,0.87,-1.79,Straight,1.79,awake,needs_maintenance,truck
2024-01-01 08:40:10,37.771487,-122.42607,115,53.48,123,-2.32,-2.41,-0.46,Left,1.16,distracted,needs_maintenance,truck
2024-01-01 08:40:15,37.771091,-122.422083,15,19.85,130,0.73,-0.07,2.54,Straight,1.11,awake,needs_maintenance,truck
2024-01-01 08:40:20,37.772378,-122.428491,54,19.21,122,0.16,-1.36,1.29,Left,2.2,drowsy,needs_maintenance,truck
2024-01-01 08:40:25,37.770846,-122.421073,38,64.49,80,-2.73,2.19,2.79,Left,1.76,distracted,normal,SUV
2024-01-01 08:40:30,37.782974,-122.416158,139,22.72,91,0.53,2.18,2.2,Straight,0.63,awake,normal,SUV
2024-01-01 08:40:35,37.773649,-122.415742,94,79.49,110,-2.92,2.2,2.93,Right,2.03,drowsy,normal,truck
2024-01-01 08:40:40,37.784344,-122.411227,46,93.3,124,1.8,2.27,-0.88,Straight,1.4,awake,needs_maintenance,truck
2024-01-01 08:40:45,37.781037,-122.423766,29,37.16,60,-2.13,-1.77,-0.13,Left,1.78,distracted,normal,SUV
2024-01-01 08:40:50,37.766645,-122.428883,54,21.05,112,-2.88,1.81,0.64,Right,1.99,distracted,needs_maintenance,truck
2024-01-01 08:40:55,37.777629,-122.412887,18,50.24,73,2.43,2.63,1.82,Right,2.89,drowsy,normal,SUV
2024-01-01 08:41:00,37.770028,-122.417894,89,95.3,113,-2.56,1.98,0.5,Straight,2.35,drowsy,needs_maintenance,truck
2024-01-01 08:41:05,37.765246,-122.409988,138,99.56,119,0.63,1.96,2.57,Right,1.79,distracted,needs_maintenance,truck
2024-01-01 08:41:10,37.766681,-122.424298,120,85.54,74,-0.96,-1.38,1.77,Left,2.34,drowsy,normal,sedan
2024-01-01 08:41:15,37.78302,-122.413258,44,20.05,105,2.39,2.6,-2.44,Left,2.53,drowsy,normal,truck
2024-01-01 08:41:20,37.770463,-122.426241,10,97.02,103,2.43,1.78,-1.58,Straight,0.48,awake,normal,truck
2024-01-01 08:41:25,37.768876,-122.419043,139,92.26,87,-2.55,1.8,2.36,Left,0.94,awake,normal,SUV
2024-01-01 08:41:30,37.779209,-122.424694,23,88.83,127,-2.85,-2.1,-2.9,Right,1.36,distracted,needs_maintenance,truck
2024-01-01 08:41:35,37.774265,-122.416664,3,97.05,128,-0.32,-1.13,-2.54,Right,1.34,distracted,needs_maintenance,truck
2024-01-01 08:41:40,37.77019,-122.414833,24,88.88,126,-2.79,1.78,2.2,Left,0.6,awake,needs_maintenance,truck
2024-01-01 08:41:45,37.768116,-122.428942,70,35.79,61,-2.24,1.79,1.17,Left,0.81,awake,normal,SUV
2024-01-01 08:41:50,37.764989,-122.418642,15,99.09,75,2.36,1.62,-1.6,Left,0.42,awake,normal,sedan
2024-01-01 08:41:55,37.767984,-122.42455,105,44.99,105,0.78,1.23,2.79,Right,2.44,drowsy,normal,truck
2024-01-01 08:42:00,37.779533,-122.420422,50,38.46,98,-2.26,2.81,0.5,Right,2.28,drowsy,normal,SUV
2024-01-01 08:42:05,37.772959,-122.41637,139,53.19,60,-1.4,-2.4,-0.82,Straight,1.74,awake,normal,SUV
2024-01-01 08:42:10,37.783193,-122.423301,15,60.02,109,0.43,-0.99,-0.34,Straight,1.97,awake,normal,truck
2024-01-01 08:42:15,37.772099,-122.419375,73,28.79,77,-2.54,-1.2,-2.17,Left,2.74,drowsy,normal,SUV
2024-01-01 08:42:20,37.784804,-122.423598,74,13.14,92,-1.97,-0.61,1.58,Right,1.81,distracted,needs_maintenance,SUV
2024-01-01 08:42:25,37.784026,-122.425263,21,59.14,61,-2.93,-0.88,-2.17,Left,1.37,distracted,normal,SUV
2024-01-01 08:42:30,37.78457,-122.417016,101,69.98,107,1.6,-0.09,-0.73,Left,0.36,awake,normal,truck
2024-01-01 08:42:35,37.776671,-122.412472,17,71.92,121,-2.73,-0.58,0.95,Left,2.18,drowsy,needs_maintenance,truck
2024-01-01 08:42:40,37.783952,-122.410436,80,43.96,67,-0.96,-0.24,0.9,Straight,0.82,awake,normal,SUV
2024-01-01 08:42:45,37.774737,-122.416352,113,33.33,67,-0.26,-1.44,1.81,Right,2.42,drowsy,normal,SUV
2024-01-01 08:42:50,37.772365,-122.412171,140,75.36,128,2.49,0.62,-2.8,Right,1.65,distracted,needs_maintenance,truck
2024-01-01 08:42:55,37.779808,-122.418683,137,40.33,65,2.19,0.53,2.47,Straight,2.69,drowsy,normal,SUV
2024-01-01 08:43:00,37.776672,-122.419951,104,12.24,94,-0.97,-0.35,-1.96,Right,0.91,awake,needs_maintenance,SUV
2024-01-01 08:43:05,37.769348,-122.422858,140,83.64,67,1.34,1.52,-1.49,Right,1.37,distracted,normal,sedan
2024-01-01 08:43:10,37.777365,-122.428056,123,80.48,130,2.04,1.72,0.31,Right,1.98,distracted,needs_maintenance,truck
2024-01-01 08:43:15,37.78393,-122.415926,32,23.77,92,-2.42,-0.64,-1.95,Left,2.12,drowsy,normal,SUV
2024-01-01 08:43:20,37.780452,-122.410395,129,14.28,122,-0.58,0.41,-2.5,Straight,2.4,drowsy,needs_maintenance,truck
2024-01-01 08:43:25,37.77266,-122.410314,79,11.58,104,-2.14,-0.61,-2.98,Left,1.36,distracted,needs_maintenance,truck
2024-01-01 08:43:30,37.775122,-122.415948,97,82.05,104,0.12,1.16,1.74,Left,1.52,distracted,normal,truck
2024-01-01 08:43:35,37.77035,-122.420108,34,39.25,71,1.53,1.45,1.66,Straight,0.29,awake,normal,SUV
2024-01-01 08:43:40,37.770314,-122.41933,54,42.4,76,-1.13,-2.49,-0.17,Straight,2.15,drowsy,normal,SUV
2024-01-01 08:43:45,37.773321,-122.427653,119,36.51,96,2.89,-2.11,1.78,Straight,1.89,awake,normal,SUV
2024-01-01 08:43:50,37.770532,-122.420454,55,31.08,94,-1.07,-1.56,-1.95,Left,0.69,awake,normal,SUV
2024-01-01 08:43:55,37.767686,-122.417472,68,52.78,102,2.7,2.7,-0.05,Left,2.39,drowsy,normal,truck
2024-01-01 08:44:00,37.767841,-122.410643,85,51.69,98,-0.41,-0.39,-0.43,Straight,1.6,awake,normal,SUV
2024-01-01 08:44:05,37.78232,-122.416394,60,55.42,91,1.87,-1.84,2.85,Straight,0.28,awake,normal,SUV
2024-01-01 08:44:10,37.767828,-122.420554,119,17.06,129,-2.22,-1.0,2.92,Left,0.37,awake,needs_maintenance,truck
2024-01-01 08:44:15,37.769449,-122.411665,121,14.78,124,1.58,-0.3,1.71,Straight,2.07,drowsy,needs_maintenance,truck
2024-01-01 08:44:20,37.772875,-122.41202,90,52.48,105,2.47,-1.59,2.86,Right,2.06,drowsy,normal,truck
2024-01-01 08:44:25,37.782066,-122.41732,22,28.7,93,2.66,1.38,-1.1,Straight,2.44,drowsy,normal,SUV
2024-01-01 08:44:30,37.768286,-122.409652,10,91.93,112,0.84,1.22,-1.52,Left,2.76,drowsy,needs_maintenance,truck
2024-01-01 08:44:35,37.772355,-122.417705,33,49.34,109,-0.07,2.32,0.83,Left,2.93,drowsy,normal,truck
2024-01-01 08:44:40,37.768722,-122.429339,134,34.41,105,-2.43,1.54,-2.97,Straight,0.27,awake,normal,truck
2024-01-01 08:44:45,37.771645,-122.413091,62,78.73,87,0.24,0.99,-0.22,Straight,1.65,awake,normal,SUV
2024-01-01 08:44:50,37.768921,-122.425337,32,66.67,125,-2.3,2.64,2.1,Straight,0.3,awake,needs_maintenance,truck
2024-01-01 08:44:55,37.766233,-122.419174,30,87.98,128,-2.54,1.89,-0.14,Right,0.9,awake,needs_maintenance,truck
2024-01-01 08:45:00,37.776137,-122.423728,69,38.62,100,-0.89,-0.23,-0.17,Left,2.53,drowsy,normal,SUV
2024-01-01 08:45:05,37.768602,-122.422997,32,65.26,119,2.63,-1.98,0.12,Left,1.58,distracted,needs_maintenance,truck
2024-01-01 08:45:10,37.768242,-122.410774,95,79.26,81,-2.05,2.95,-0.56,Straight,0.94,awake,normal,SUV
2024-01-01 08:45:15,37.766131,-122.425188,131,51.49,120,-0.76,-2.17,1.93,Right,1.54,distracted,needs_maintenance,truck
2024-01-01 08:45:20,37.780713,-122.425699,111,82.37,91,-1.35,-1.11,-0.39,Straight,0.35,awake,normal,SUV
2024-01-01 08:45:25,37.76754,-122.424102,105,96.73,66,1.38,-0.18,1.07,Left,1.22,distracted,normal,sedan
2024-01-01 08:45:30,37.778753,-122.417214,129,84.14,113,0.99,2.37,-1.99,Left,2.15,drowsy,needs_maintenance,truck
2024-01-01 08:45:35,37.781884,-122.422082,24,73.74,65,-1.54,-1.93,-2.75,Straight,1.81,awake,normal,sedan
2024-01-01 08:45:40,37.782084,-122.419279,89,21.32,64,1.48,1.37,-2.17,Straight,2.79,drowsy,normal,SUV
2024-01-01 08:45:45,37.780433,-122.428397,88,97.2,87,0.45,-0.13,1.59,Left,2.58,drowsy,normal,SUV
2024-01-01 08:45:50,37.766024,-122.429322,75,36.78,106,-2.33,-2.11,0.34,Left,1.01,distracted,normal,truck
2024-01-01 08:45:55,37.768681,-122.410557,129,42.37,65,-0.81,-2.18,1.16,Right,1.03,distracted,normal,SUV
2024-01-01 08:46:00,37.780077,-122.413758,98,69.65,86,-0.82,2.66,2.28,Straight,0.75,awake,normal,SUV
2024-01-01 08:46:05,37.775777,-122.42725,11,19.05,63,-0.89,-2.51,-0.14,Right,2.29,drowsy,needs_maintenance,SUV
2024-01-01 08:46:10,37.77266,-122.427902,100,62.94,63,-2.0,-2.14,1.65,Straight,2.54,drowsy,normal,sedan
2024-01-01 08:46:15,37.765685,-122.41684,57,92.61,116,2.79,-2.58,2.78,Left,2.01,drowsy,needs_maintenance,truck
2024-01-01 08:46:20,37.782345,-122.428884,21,36.0,126,1.34,2.75,-2.99,Straight,3.0,drowsy,needs_maintenance,truck
2024-01-01 08:46:25,37.767054,-122.42089,3,93.5,84,-1.17,1.86,2.62,Straight,0.6,awake,normal,SUV
2024-01-01 08:46:30,37.768722,-122.423668,15,34.26,95,-1.84,-1.66,2.42,Left,1.99,distracted,normal,SUV
2024-01-01 08:46:35,37.777243,-122.423345,76,81.27,67,1.71,0.59,0.56,Straight,0.56,awake,normal,sedan
2024-01-01 08:46:40,37.773571,-122.423251,132,71.23,79,2.23,-1.51,1.53,Straight,2.48,drowsy,normal,sedan
2024-01-01 08:46:45,37.774431,-122.4121,69,83.88,100,1.55,1.72,-1.0,Straight,0.39,awake,normal,SUV
2024-01-01 08:46:50,37.770039,-122.417291,44,14.39,130,0.36,-1.43,0.43,Right,0.91,awake,needs_maintenance,truck
2024-01-01 08:46:55,37.783902,-122.416851,90,92.54,119,1.4,2.63,1.09,Right,0.41,awake,needs_maintenance,truck
2024-01-01 08:47:00,37.776918,-122.422778,84,53.92,93,-1.93,-2.54,-1.68,Straight,1.32,awake,normal,SUV
2024-01-01 08:47:05,37.783978,-122.410736,14,92.58,104,-0.54,-1.81,-1.29,Right,2.62,drowsy,normal,truck
2024-01-01 08:47:10,37.76571,-122.412072,72,40.46,63,-0.67,1.94,0.55,Right,1.66,distracted,normal,SUV
2024-01-01 08:47:15,37.771386,-122.413199,97,52.91,62,-1.93,-0.12,0.01,Left,2.27,drowsy,normal,SUV
2024-01-01 08:47:20,37.776341,-122.41456,97,46.46,114,-2.21,-2.32,-2.13,Right,0.76,awake,needs_maintenance,truck
2024-01-01 08:47:25,37.780067,-122.415989,12,36.31,113,-1.37,0.08,1.12,Straight,1.06,awake,needs_maintenance,truck
2024-01-01 08:47:30,37.77504,-122.42783,48,48.8,65,-1.45,0.32,1.47,Straight,1.86,awake,normal,SUV
2024-01-01 08:47:35,37.7672,-122.410785,75,21.91,63,1.59,1.5,-2.27,Left,2.27,drowsy,normal,SUV
2024-01-01 08:47:40,37.76971,-122.419314,111,42.1,61,-1.85,-1.3,1.15,Right,2.3,drowsy,normal,SUV
2024-01-01 08:47:45,37.764981,-122.418914,39,94.77,83,1.11,0.42,0.49,Straight,0.62,awake,normal,SUV
2024-01-01 08:47:50,37.784858,-122.413321,44,80.24,72,-1.61,2.18,-0.49,Right,2.07,drowsy,normal,sedan
2024-01-01 08:47:55,37.782268,-122.425298,65,35.96,108,-1.11,1.26,2.78,Left,1.0,awake,normal,truck
2024-01-01 08:48:00,37.771458,-122.410596,59,74.48,130,0.43,1.14,1.88,Right,1.67,distracted,needs_maintenance,truck
2024-01-01 08:48:05,37.779472,-122.425217,107,38.98,123,2.77,-2.34,-1.28,Right,0.12,awake,needs_maintenance,truck
2024-01-01 08:48:10,37.765998,-122.410503,115,44.26,73,0.63,-1.49,0.99,Left,1.33,distracted,normal,SUV
2024-01-01 08:48:15,37.782161,-122.41889,80,73.46,97,1.04,2.56,2.01,Straight,0.59,awake,normal,SUV
2024-01-01 08:48:20,37.773039,-122.428939,93,96.75,64,-0.31,-0.01,1.58,Straight,1.82,awake,normal,sedan
2024-01-01 08:48:25,37.775225,-122.42645,52,42.15,77,2.77,0.06,1.87,Straight,1.76,awake,normal,SUV
2024-01-01 08:48:30,37.776753,-122.410656,61,97.2,116,-1.6,1.49,0.78,Left,0.43,awake,needs_maintenance,truck
2024-01-01 08:48:35,37.768293,-122.416712,65,32.4,104,-2.45,-2.6,1.48,Left,1.78,distracted,normal,truck
2024-01-01 08:48:40,37.770302,-122.42336,19,60.66,130,1.42,-0.03,0.62,Straight,1.66,awake,needs_maintenance,truck
2024-01-01 08:48:45,37.778957,-122.427571,24,29.05,86,-2.36,-1.23,-2.18,Right,0.27,awake,normal,SUV
2024-01-01 08:48:50,37.768275,-122.410861,33,80.02,102,0.22,2.32,-1.03,Left,2.59,drowsy,normal,truck
2024-01-01 08:48:55,37.783176,-122.424118,139,18.85,80,0.58,-2.83,-2.39,Straight,2.55,drowsy,needs_maintenance,SUV
2024-01-01 08:49:00,37.777,-122.429111,89,47.43,100,-1.76,-0.53,-0.66,Left,1.86,distracted,normal,SUV
2024-01-01 08:49:05,37.77619,-122.426974,11,70.3,70,-0.86,1.39,-0.53,Left,1.36,distracted,normal,sedan
2024-01-01 08:49:10,37.768383,-122.414497,43,24.21,126,1.17,0.27,1.93,Right,2.97,drowsy,needs_maintenance,truck
2024-01-01 08:49:15,37.780914,-122.41684,31,57.88,88,2.5,2.71,3.0,Right,0.38,awake,normal,SUV
2024-01-01 08:49:20,37.779364,-122.426245,59,73.75,102,-1.21,-0.63,1.8,Straight,1.52,awake,normal,truck
2024-01-01 08:49:25,37.778851,-122.416804,52,74.54,102,-1.92,-2.49,-0.01,Right,0.14,awake,normal,truck
2024-01-01 08:49:30,37.78175,-122.416672,51,76.59,89,1.71,0.89,-1.13,Straight,0.29,awake,normal,SUV
2024-01-01 08:49:35,37.77396,-122.427447,89,19.36,61,0.59,1.11,0.66,Straight,1.38,awake,needs_maintenance,SUV
2024-01-01 08:49:40,37.780642,-122.412012,4,88.06,108,-1.59,0.13,0.38,Straight,1.29,awake,normal,truck
2024-01-01 08:49:45,37.783224,-122.415121,50,41.6,78,-2.08,-0.65,-2.39,Right,0.4,awake,normal,SUV
2024-01-01 08:49:50,37.771245,-122.419511,135,83.63,121,-1.75,0.39,1.33,Right,1.69,distracted,needs_maintenance,truck
2024-01-01 08:49:55,37.768169,-122.410209,62,52.8,76,1.06,-0.25,0.02,Straight,1.31,awake,normal,SUV
2024-01-01 08:50:00,37.782938,-122.410599,43,55.38,101,0.21,1.77,1.98,Right,2.69,drowsy,normal,truck
2024-01-01 08:50:05,37.768959,-122.419594,43,28.19,127,0.91,2.58,0.1,Straight,0.84,awake,needs_maintenance,truck
2024-01-01 08:50:10,37.767073,-122.429324,51,79.88,119,2.29,0.82,0.46,Right,2.55,drowsy,needs_maintenance,truck
2024-01-01 08:50:15,37.779629,-122.419198,83,11.93,125,-0.38,-0.98,-0.58,Right,1.74,distracted,needs_maintenance,truck
2024-01-01 08:50:20,37.779152,-122.423159,89,27.39,82,0.73,1.26,-0.37,Right,0.72,awake,normal,SUV
2024-01-01 08:50:25,37.778641,-122.410676,106,79.36,80,1.65,-1.72,-0.48,Straight,1.08,awake,normal,SUV
2024-01-01 08:50:30,37.780544,-122.411023,100,37.19,73,1.45,0.69,2.83,Left,1.35,distracted,normal,SUV
2024-01-01 08:50:35,37.77304,-122.42392,90,68.94,73,1.65,-2.85,-1.71,Straight,0.81,awake,normal,sedan
2024-01-01 08:50:40,37.7725,-122.420296,59,85.3,115,-0.31,2.13,1.95,Right,2.78,drowsy,needs_maintenance,truck
2024-01-01 08:50:45,37.768442,-122.418083,130,53.54,94,0.8,-2.68,-0.89,Straight,1.33,awake,normal,SUV
2024-01-01 08:50:50,37.766293,-122.426446,140,72.08,68,1.19,-1.28,-2.76,Left,2.35,drowsy,normal,sedan
2024-01-01 08:50:55,37.770327,-122.424761,87,38.83,78,-1.42,1.98,1.98,Left,1.52,distracted,normal,SUV
2024-01-01 08:51:00,37.771107,-122.425383,118,64.89,77,0.42,-0.53,1.48,Straight,1.78,awake,normal,sedan
2024-01-01 08:51:05,37.783192,-122.412541,43,83.0,103,-0.64,1.52,1.45,Right,1.47,distracted,normal,truck
2024-01-01 08:51:10,37.774775,-122.410453,132,96.37,78,-2.28,2.74,-0.32,Right,2.99,drowsy,normal,sedan
2024-01-01 08:51:15,37.7735,-122.422201,134,54.27,126,0.75,2.48,-1.85,Right,2.53,drowsy,needs_maintenance,truck
2024-01-01 08:51:20,37.77518,-122.419971,134,60.33,97,1.83,2.26,-1.98,Left,0.34,awake,normal,SUV
2024-01-01 08:51:25,37.783021,-122.420154,80,83.73,71,0.15,-1.87,-1.24,Right,0.18,awake,normal,sedan
2024-01-01 08:51:30,37.765952,-122.418398,20,50.63,114,0.21,0.72,0.57,Left,1.63,distracted,needs_maintenance,truck
2024-01-01 08:51:35,37.771756,-122.413261,109,33.36,117,-0.58,1.38,0.42,Straight,0.97,awake,needs_maintenance,truck
2024-01-01 08:51:40,37.778659,-122.4105,73,40.17,95,-1.19,0.59,-0.93,Left,2.55,drowsy,normal,SUV
2024-01-01 08:51:45,37.765269,-122.419658,60,36.39,110,-1.54,0.59,2.02,Left,1.42,distracted,normal,truck
2024-01-01 08:51:50,37.765787,-122.414848,102,20.76,118,2.0,1.92,-0.19,Left,2.43,drowsy,needs_maintenance,truck
2024-01-01 08:51:55,37.768557,-122.419902,105,70.02,60,1.63,-0.85,-1.79,Straight,1.43,awake,normal,sedan
2024-01-01 08:52:00,37.775033,-122.415437,130,45.66,119,-0.77,2.25,2.9,Straight,0.25,awake,needs_maintenance,truck
2024-01-01 08:52:05,37.765866,-122.419482,76,57.27,110,-2.0,-2.15,2.02,Straight,0.13,awake,normal,truck
2024-01-01 08:52:10,37.771648,-122.429294,74,10.56,67,0.39,-2.71,1.33,Left,1.85,distracted,needs_maintenance,SUV
2024-01-01 08:52:15,37.770805,-122.4099,38,56.11,112,0.05,0.32,1.55,Left,0.82,awake,needs_maintenance,truck
2024-01-01 08:52:20,37.774802,-122.426084,33,98.96,63,1.14,-1.49,-1.72,Left,1.31,distracted,normal,sedan
2024-01-01 08:52:25,37.773097,-122.424911,120,79.35,63,1.84,-2.79,-0.51,Straight,2.45,drowsy,normal,sedan
2024-01-01 08:52:30,37.782666,-122.417135,57,53.34,99,-1.87,2.44,2.79,Straight,0.93,awake,normal,SUV
2024-01-01 08:52:35,37.781656,-122.414495,8,52.55,103,1.25,2.32,-0.49,Right,1.68,distracted,normal,truck
2024-01-01 08:52:40,37.76841,-122.421753,123,45.36,109,-1.64,-0.74,1.13,Left,1.28,distracted,normal,truck
2024-01-01 08:52:45,37.769022,-122.428457,51,21.51,93,1.21,-1.49,2.86,Left,0.33,awake,normal,SUV
2024-01-01 08:52:50,37.784057,-122.428971,128,85.37,105,1.46,-1.65,-0.95,Straight,1.48,awake,normal,truck
2024-01-01 08:52:55,37.780221,-122.414957,2,38.82,99,1.81,-0.09,1.88,Straight,0.34,awake,normal,SUV
2024-01-01 08:53:00,37.766467,-122.410852,6,74.86,99,0.11,-0.56,1.99,Straight,0.61,awake,normal,SUV
2024-01-01 08:53:05,37.771446,-122.421009,28,12.43,106,-2.97,-2.56,-1.58,Left,2.4,drowsy,needs_maintenance,truck
